,xl,yl,xr,yr
0,0.01,1.5,0.01,-1.5
1,0.03,1.5,0.03,-1.5
2,0.4338034375544994,1.4452137502179978,-0.2938034375544994,-1.4652137502179978
3,0.11,1.49,0.11,-1.51
4,0.17,1.49,0.17,-1.51
5,0.23,1.49,0.23,-1.51
6,0.31,1.49,0.31,-1.51
7,0.39,1.49,0.39,-1.51
8,0.48,1.49,0.48,-1.51
9,0.58,1.49,0.58,-1.51
10,0.68,1.49,0.68,-1.51
11,0.78,1.49,0.78,-1.51
12,1.0258036190637778,1.4738398097015557,0.7541963809362222,-1.5138398097015557
13,1.1392555785314984,1.4625557853149838,0.8407444214685016,-1.5225557853149838
14,1.3683281572999746,1.4258048651498612,0.8316718427000256,-1.5258048651498612
15,1.5153956867279847,1.394280590275929,0.8646043132720151,-1.5342805902759291
16,1.5841742027072758,1.3808710135363802,0.9958257972927244,-1.5608710135363804
17,1.6841742027072764,1.3608710135363802,1.0958257972927234,-1.5808710135363804
18,1.9543416490252568,1.2830249470757709,1.0056583509747432,-1.5630249470757707
